date,trade_count,total_volume,total_pnl,mean_pnl,pnl_std,win_rate,long_volume,short_volume,total_fees,bias,class_clean,sent_num,sent_num_filled
2024-04-03,300,36892599.52038,27799.775742,92.66591914,152.8211043688667,0.8866666666666667,18539716.46019,18352883.06019,-0.559449,0.005064251433320362,greed,3.0,3.0
2024-04-04,32,28.284299999999998,0.0,0.0,0.0,0.0,0.0,28.2843,33.595684999999996,-0.9999999999646448,greed,3.0,3.0
2024-04-05,9,579928.2829,0.0,0.0,0.0,0.0,0.0,579928.2829,20.649559,-0.9999999999999982,extreme greed,4.0,4.0
2024-04-06,53,2483.33818,52.211438,0.9851214716981133,2.4828445149485265,0.4716981132075472,1241.66909,1241.6690899999999,7.432953,9.155969061094227e-17,extreme greed,4.0,4.0
2024-04-07,25,302.9901,0.0,0.0,0.0,0.0,302.99010000000004,0.0,113.02464499999999,0.9999999999966998,extreme greed,4.0,4.0
2024-04-08,127,227049.7193107,-122672.000883,-965.9212667952756,3618.961540622186,0.023622047244094488,223888.47184999997,3161.247460700001,445.902235,0.9721536985793445,extreme greed,4.0,4.0
2024-04-09,34,52210.38311,1065.785132,31.346621529411763,462.16602470807555,0.14705882352941177,52209.5376,0.84551,63.570226999999996,0.9999676114232406,extreme greed,4.0,4.0
2024-04-10,1,307.367829,0.0,0.0,,0.0,0.0,307.367829,0.0,-0.9999999999967466,extreme greed,4.0,4.0
2024-04-11,36,129421.2777,2799.410474,77.76140205555555,118.94285081013497,0.6388888888888888,2.3455000000000004,129418.9322,158.13418000000001,-0.9999637540280518,extreme greed,4.0,4.0
2024-04-12,319,13484938.200452391,292891.815021,918.1561599404388,4090.2838520231076,0.46394984326018807,6680080.24595,6804857.95450239,172.60641765,-0.009253116825422557,extreme greed,4.0,4.0
2024-05-01,66,251.80766,164.141565,2.486993409090909,60.7235758141571,0.19696969696969696,125.90383,125.90383000000001,425.985639,-5.643535512440554e-17,neutral,2.0,2.0
2024-05-02,72,29741.6286,-33.45419400000003,-0.4646415833333337,46.10792460482958,0.19444444444444445,14870.814300000002,14870.814299999998,165.549465,1.2231942157638236e-16,fear,1.0,1.0
2024-05-03,180,44987293.0,19791.026041,109.95014467222222,195.65804028577477,0.9055555555555556,22391115.0,22596178.0,-4.438459,-0.004558242702000318,neutral,2.0,2.0
2024-05-04,100,208515.2373,10706.484306,107.06484306,304.1028007265851,0.9,100920.7373,107594.5,103.430138,-0.03200611517132506,greed,3.0,3.0
2024-05-05,6,15.6288,0.916,0.15266666666666667,0.37395543406489856,0.16666666666666666,4.0,11.6288,8.412778,-0.48812448809325576,greed,3.0,3.0
2024-05-06,54,2452.07392,56.055506,1.038064925925926,2.9096994557928553,0.2962962962962963,1226.03696,1226.0369600000001,7.1040600000000005,-9.272708852233107e-17,greed,3.0,3.0
2024-05-07,32,5354.8189999999995,0.0,0.0,0.0,0.0,5354.8189999999995,0.0,95.130717,0.9999999999998131,greed,3.0,3.0
2024-05-08,80,422142.75432,-13013.665169,-162.6708146125,795.0273715447163,0.4125,420145.21231,1997.5420100000001,202.719158,0.990536177681324,greed,3.0,3.0
2024-05-09,1,10818.93703,0.0,0.0,,0.0,0.0,10818.93703,0.0,-0.9999999999999075,greed,3.0,3.0
2024-05-10,37,2278.873416,5767.161892,155.86924032432432,217.0879728346648,0.6486486486486487,1.6102800000000002,2277.2631359999996,211.961771,-0.9985867753871772,greed,3.0,3.0
2024-05-11,10,2.96249,678.4759280000001,67.8475928,93.32108146532121,0.5,0.74515,2.21734,70.219524,-0.496943449430397,neutral,2.0,2.0
2024-05-12,456,75629.96987,71574.11848800001,156.96078615789474,1402.284112762816,0.4232456140350877,46142.49624,29487.47363,352.76572323,0.2202172318543564,greed,3.0,3.0
2024-06-01,22,7077.42664,135.58166400000002,6.16280290909091,37.338371573804935,0.45454545454545453,3538.71332,3538.71332,74.630342,0.0,greed,3.0,3.0
2024-06-02,1088,55455572.2847,-215.615907,-0.19817638511029412,12.69131338108202,0.1645220588235294,30537757.642530005,24917814.64217,988.606997,0.1013413579343861,greed,3.0,3.0
2024-06-03,82,10955146.0,6814.825139,83.10762364634145,146.9693030530839,0.8780487804878049,5477573.0,5477573.0,-3.355318,0.0,greed,3.0,3.0
2024-06-04,16,20.4808,236.33513399999998,14.770945874999999,42.149058574016486,0.25,0.0,20.480800000000002,23.878277,-0.999999999951174,greed,3.0,3.0
2024-06-05,9,66.07939999999999,968.59038,107.62115333333333,237.64601629026436,0.4444444444444444,57.646,8.4334,72.105746,0.7447494983195255,extreme greed,4.0,4.0
2024-06-06,234,71093.724,274.173187,1.1716802863247862,3.3659483181601715,0.42735042735042733,35546.862,35546.862,37.079424,0.0,extreme greed,4.0,4.0
2024-06-07,24,983577.0,108.87217799999999,4.53634075,10.03473956812726,0.2916666666666667,983146.0,431.0,344.35416,0.9991236069977225,extreme greed,4.0,4.0
2024-06-08,107,305641.96643,267.318048,2.4982995140186914,8.28376598603028,0.12149532710280374,132781.69643,172860.27,62.621279,-0.13112915755035523,greed,3.0,3.0
2024-06-09,42,1449.6331,-1104.856765,-26.306113452380952,21.910908628012873,0.0,15.633100000000002,1434.0,13.666476,-0.97843164591028,extreme greed,4.0,4.0
2024-06-10,22,4.8180499999999995,130.487079,5.9312308636363635,17.741123762831634,0.22727272727272727,0.64673,4.17132,105.045693,-0.7315386928878823,greed,3.0,3.0
2024-06-11,15,11683.6737,2817.83723,187.85581533333334,309.14971367702964,0.4666666666666667,5841.83685,5841.83685,43.36741,0.0,greed,3.0,3.0
2024-06-12,403,108676.63024,-92624.643895,-229.83782604218362,6326.353243835444,0.23325062034739455,43404.7123,65271.91794,691.99378587,-0.2012135046118798,greed,3.0,3.0
2024-07-01,97,165182.52107,-835.681235,-8.615270463917525,34.037905927281535,0.09278350515463918,86746.65888999999,78435.86218,262.212464,0.05031280946776475,neutral,2.0,2.0
2024-07-02,15,13261.9,241.24212,16.082808,56.54657345272468,0.13333333333333333,12525.2,736.7,0.339693,0.8888997805743605,neutral,2.0,2.0
2024-07-04,23,14.7128,0.0,0.0,0.0,0.0,0.0,14.7128,17.495845,-0.9999999999320319,fear,1.0,1.0
2024-07-05,18,619867.0196,883.537693,49.08542738888889,57.79243416391551,0.5,579922.6898,39944.3298,38.039061,0.8711196803928156,fear,1.0,1.0
2024-07-06,440,272861.1558,8902.467416,20.23288049090909,103.25220050843622,0.4,137900.49335,134960.66245,372.962664,0.010774090915875209,fear,1.0,1.0
2024-07-07,10,125.0,61.428942,6.1428942,4.100173833321266,1.0,0.0,125.0,0.049875,-0.999999999992,fear,1.0,1.0
2024-07-08,33,29210.93451012,188.789255,5.720886515151515,10.349410204930836,0.30303030303030304,14470.66,14740.27451012,3.7522038,-0.009229917311497993,fear,1.0,1.0
2024-07-10,21,3.4539,0.0,0.0,0.0,0.0,0.0,3.4539,76.994616,-0.9999999997104722,fear,1.0,1.0
2024-07-11,113,132565.51276,4493.353136,39.764187044247784,107.40420684370638,0.5309734513274337,42780.111379999995,89785.40138,26.17844238,-0.3545815877851974,fear,1.0,1.0
2024-07-12,304,1291173.42509178,85906.279067,282.5864442993421,2478.915786497859,0.4309210526315789,630833.92078,660339.50431178,108.4520379,-0.022851758685850106,fear,1.0,1.0
2024-08-01,128,108119.81523000001,-269.874439,-2.1083940546875,122.41963598502315,0.25,50651.00926,57468.80597,380.613064,-0.06305779098398057,neutral,2.0,2.0
2024-08-02,10,5609953.100000001,770.756024,77.07560240000001,139.74567826297627,0.4,501.7,5609451.399999999,3.0028870000000003,-0.999821139324676,greed,3.0,3.0
2024-08-03,67,3448270.8,4271.886236,63.7594960597015,148.75855367571137,0.8805970149253731,1724235.9000000001,1724034.9,-3.6716290000000003,5.829008556991313e-05,fear,1.0,1.0
2024-08-04,30,11492.048999999999,1218.4267,40.614223333333335,222.45326275219327,0.03333333333333333,5723.0,5769.049,61.790548,-0.0040070312961592814,fear,1.0,1.0
2024-08-05,13,239.8835,1.56576,0.12044307692307693,1.641780493282545,0.07692307692307693,133.8835,106.0,23.076826,0.11623767370362598,fear,1.0,1.0
2024-08-06,29,2425.2625000000003,129.13883900000002,4.453063413793104,13.610694021064663,0.27586206896551724,95.26149999999998,2330.0009999999997,34.073137,-0.921442318099207,extreme fear,0.0,0.0
2024-08-07,1,156.0,0.0,0.0,,0.0,156.0,0.0,0.0156,0.9999999999935898,fear,1.0,1.0
2024-08-08,9,14545.8545382,-40.712216999999995,-4.5235796666666666,9.68187399440364,0.0,12409.4082,2136.4463382,6.647995,0.7062467065665115,extreme fear,0.0,0.0
2024-08-09,1,0.93414,0.0,0.0,,0.0,0.0,0.93414,0.0,-0.9999999989294966,neutral,2.0,2.0
2024-08-10,36,414.530151,5396.546638,149.90407327777777,223.40754741053024,0.9166666666666666,6.977069999999999,407.553081,152.10422,-0.9663374546645068,fear,1.0,1.0
2024-08-11,39,8026.56244,-64.41354100000007,-1.6516292564102582,72.4018294193872,0.15384615384615385,4013.28122,4013.28122,93.87825699999999,0.0,fear,1.0,1.0
2024-08-12,420,930353.7121,15965.933436,38.014127228571425,232.61343396421137,0.3619047619047619,172824.6318,757529.0803,234.17888346,-0.6284754291786518,fear,1.0,1.0
2024-09-01,70,129356.31168,-826.349863,-11.804998042857143,214.1803231936485,0.2571428571428571,63942.11146,65414.20022,204.012928,-0.011380107710875538,fear,1.0,1.0
2024-09-03,117,17984276.7,9949.501624,85.03847541880343,154.56552113291943,0.8290598290598291,8992138.35,8992138.35,1.8517640000000002,0.0,fear,1.0,1.0
2024-09-04,3,16.2979,0.0,0.0,0.0,0.0,0.0,16.2979,19.972341,-0.9999999999386424,fear,1.0,1.0
2024-09-05,28,34670.3984,1147.595856,40.985566285714285,92.95513364107583,0.39285714285714285,17.3194,34653.079,77.688132,-0.9990009113941709,fear,1.0,1.0
2024-09-06,17,479.66769999999997,0.0,0.0,0.0,0.0,479.66769999999997,0.0,7.515775,0.9999999999979152,extreme fear,0.0,0.0
2024-09-07,15,600.0,648.984412,43.265627466666665,40.13596510326193,1.0,0.0,600.0,0.39756800000000003,-0.9999999999983333,extreme fear,0.0,0.0
2024-09-08,144,84372.3108,18082.071276,125.56993941666666,454.8533022933731,0.2986111111111111,59914.1121,24458.198700000004,185.25438068,0.42023162651128393,fear,1.0,1.0
2024-09-09,2,349080.0,0.0,0.0,0.0,0.0,349080.0,0.0,34.9079,0.9999999999999971,fear,1.0,1.0
2024-09-10,14,3.5594,396.06272,28.290194285714286,61.54299038481661,0.21428571428571427,2.5924500000000004,0.96695,77.139967,0.45667809168492507,fear,1.0,1.0
2024-09-11,86,77022.8972,102.90894,1.196615581395349,2.90992297730476,0.22093023255813954,35335.3709,41687.526300000005,66.18450299999999,-0.0824710005844849,fear,1.0,1.0
2024-09-12,539,170346.94181,6310.967676,11.708659881261596,100.89854795146519,0.31910946196660483,68845.45258,101501.48923,174.77343643,-0.19170309899912033,fear,1.0,1.0
2024-10-01,193,200302.43156,-1517.091342,-7.860576901554404,119.7894328095249,0.21243523316062177,100140.76016,100161.6714,434.044865,-0.00010439833324608078,neutral,2.0,2.0
2024-10-03,42,32040.08,2482.9272,59.117314285714286,207.7542700001469,0.6904761904761905,16020.04,16020.04,2.281072,0.0,fear,1.0,1.0
2024-10-04,41,102.5007,5207.443414,127.01081497560976,197.76893722954745,0.8780487804878049,98.9944,3.5063,123.107562,0.9315848574601775,fear,1.0,1.0
2024-10-05,22,53.3457,2101.741695,95.53371340909092,240.61922882162773,0.2727272727272727,42.478300000000004,10.8674,54.90869,0.5925669735219041,neutral,2.0,2.0
2024-10-06,53,5358.5419,31.266804999999998,0.589939716981132,1.9665257227845954,0.33962264150943394,2682.5419,2676.0000000000005,14.696328000000001,0.0012208358396896164,neutral,2.0,2.0
2024-10-07,56,6773.8043,11977.734907,213.88812333928573,337.8156690082534,0.6785714285714286,19.0855,6754.718800000001,240.76504,-0.9943649095382052,neutral,2.0,2.0
2024-10-08,88,155667.97957,0.0,0.0,0.0,0.0,150311.78,5356.19957,50.0831879,0.9311843118309131,neutral,2.0,2.0
2024-10-09,3,66673.7621,-219.729659,-73.24321966666666,96.08066367806516,0.0,66673.0,0.7621,7.2904,0.9999771394330692,neutral,2.0,2.0
2024-10-10,16,5.04899,0.0,0.0,0.0,0.0,5.04899,0.0,105.00851,0.9999999998019405,fear,1.0,1.0
2024-10-11,173,840527.93569,991.114334,5.728984589595376,22.471438317729593,0.2947976878612717,21269.2664,819258.6692900001,142.313546,-0.9493906972109376,fear,1.0,1.0
2024-10-12,1596,2869587.4983333,39325.770231,24.640206911654136,141.48990698368283,0.5870927318295739,1400071.61087,1469515.8874633,453.54068535,-0.024200090303444072,neutral,2.0,2.0
2024-11-01,21,846.43972,-164.08950099999998,-7.813785761904761,101.92627878710132,0.23809523809523808,423.7198599999999,422.7198599999999,75.867171,0.0011814190383206717,extreme greed,4.0,4.0
2024-11-02,34,26558.56903,983.443176,28.924799294117648,108.62231864377547,0.20588235294117646,26035.691239999993,522.87779,24.955292,0.960624551013283,greed,3.0,3.0
2024-11-03,42,139371.0,3588.179495,85.43284511904761,196.10462239183906,0.9285714285714286,69685.49999999999,69685.5,8.47289,-1.0441135694202344e-16,greed,3.0,3.0
2024-11-04,16,21.5697,389.743164,24.35894775,69.72639235953248,0.125,14.733300000000003,6.836399999999999,26.740329,0.3661107942917098,greed,3.0,3.0
2024-11-05,9,21.6418,251.604742,27.956082444444444,38.73340875071258,1.0,0.0,21.641799999999996,22.137125,-0.999999999953793,greed,3.0,3.0
2024-11-06,123,14340.01016,4320.631811,35.12708789430894,169.7310786091785,0.13821138211382114,11276.297029999998,3063.71313,129.928213,0.5727041897716079,greed,3.0,3.0
2024-11-07,19,53.826499999999996,1876.812082,98.77958326315789,150.16378122148163,0.47368421052631576,26.9727,26.8538,59.460443,0.0022089491235319234,extreme greed,4.0,4.0
2024-11-08,24,95524.24650000001,847.7766200000001,35.32402583333334,91.2518343902943,0.16666666666666666,95509.0,15.246500000000001,40.931287,0.9996807826167883,extreme greed,4.0,4.0
2024-11-09,1,35870.82982,0.0,0.0,,0.0,0.0,35870.82982,0.0,-0.9999999999999722,extreme greed,4.0,4.0
2024-11-10,26,4520.60588,8885.327477,341.74336450000004,367.9830904604618,0.6923076923076923,0.0,4520.60588,171.116194,-0.9999999999997787,extreme greed,4.0,4.0
2024-11-11,373,3050577.40352,6749.630996,18.09552545844504,60.90235280005483,0.24664879356568364,1922980.13921,1127597.2643099998,396.91055,0.26073191061542106,extreme greed,4.0,4.0
2024-11-12,1221,371860.94751,319051.554217,261.30348420720725,2003.1396625321522,0.7125307125307125,164804.12284,207056.82467,413.50923006,-0.1136250044887105,extreme greed,4.0,4.0
2024-12-01,7,1542.27934,-1925.519024,-275.0741462857143,669.9280140108323,0.0,1540.13967,2.1396699999999997,49.480726999999995,0.9972253145782286,extreme greed,4.0,4.0
2024-12-02,16,1017.55939,913.8817869999998,57.11761168749999,828.6571214700353,0.375,489.87279,527.6866,27.111911,-0.03716128058133573,extreme greed,4.0,4.0
2024-12-03,8,11404.0,3039.166,379.89575,521.6006618377291,0.875,5702.0,5702.0,4.945953,0.0,extreme greed,4.0,4.0
2024-12-04,129,21920455.0583,-592.6458390000001,-4.594153790697676,122.96278242038903,0.5503875968992248,13382907.7583,8537547.3,97.560875,0.22104287732226363,extreme greed,4.0,4.0
2024-12-05,23,34544.4206,0.0,0.0,0.0,0.0,645.4206,33899.0,19.312829,-0.9626324257990029,extreme greed,4.0,4.0
2024-12-06,254,37105.51234,-21886.531493,-86.16744682283463,276.1864377273308,0.08267716535433071,18879.756169999997,18225.75617,63.921417,0.017625413550615827,greed,3.0,3.0
2024-12-07,19,6408.3182,1412.314654,74.33235021052631,112.44287174423458,0.47368421052631576,6408.3182,0.0,31.354029,0.9999999999998439,extreme greed,4.0,4.0
2024-12-08,48,59463.483204000004,858.6705000000001,17.88896875,64.64753431191872,0.125,51441.2166,8022.2666039999995,36.071895,0.7301783827066248,extreme greed,4.0,4.0
2024-12-10,10,2.54599,541.55471,54.155471,63.374247509280295,0.7,1.75352,0.79247,55.899685,0.37747595223175423,extreme greed,4.0,4.0
2024-12-11,171,144432.45464,3494.399394,20.435084175438597,80.90406191682668,0.19883040935672514,77401.58951,67030.86512999999,427.904853,0.07180328275836012,greed,3.0,3.0
2024-12-12,1932,1644131.25544,599151.795008,310.1199767122153,1920.807926510415,0.6997929606625258,682713.32906,961417.9263800001,698.96545151,-0.16951480996291465,extreme greed,4.0,4.0
2025-01-01,96,34746.99172,-9528.065345,-99.25068067708334,989.3224125030252,0.3020833333333333,13899.214119999999,20847.7776,31.60438221,-0.19997597305669151,greed,3.0,3.0
2025-01-02,634,6531578.90293,32300.205017,50.946695610410096,446.4149984530011,0.5962145110410094,3292936.2217300003,3238642.6812000005,285.47738189,0.00831246798620841,greed,3.0,3.0
2025-01-03,174,252969.30428563,10596.108968,60.897177977011495,134.45844944800064,0.4482758620689655,44300.6636,208668.64068563,37.06354539,-0.6497546314948945,greed,3.0,3.0
2025-01-04,192,922157.5379400001,-2202.6622420000003,-11.472199177083334,297.0927135926486,0.4583333333333333,232976.61258000002,689180.92536,162.93599482,-0.49471407434255804,greed,3.0,3.0
2025-01-05,1230,101855.22113,54536.829297000004,44.338885607317074,972.822640253054,0.43089430894308944,29035.84761,72819.37352,2652.6136779658,-0.4298603981637594,greed,3.0,3.0
2025-02-01,361,398599.55802,8716.519087,24.145482235457067,117.65384746788118,0.45706371191135736,140816.91112,257782.6469,176.13969323,-0.2934417096722693,greed,3.0,3.0
2025-02-02,1319,2856407.23053,162854.759623,123.46835452843062,1386.063749537317,0.35860500379075055,1439175.86102,1417231.36951,1184.12208921,0.007682550049394774,greed,3.0,3.0
2025-02-03,532,256166.66921,66914.320708,125.77879832330827,523.6453822891723,0.5018796992481203,101720.43355000002,154446.23566,1931.69694201,-0.20582616104039786,fear,1.0,1.0
2025-02-04,1076,3768092.12272,202212.740938,187.930056633829,783.0878201791388,0.8949814126394052,1634075.5577700003,2134016.56495,1181.2230379,-0.13267749059678424,greed,3.0,3.0
2025-03-01,508,380142.44466,6028.486793,11.867099986220472,63.36348991609002,0.27165354330708663,103451.18617999999,276691.25847999996,210.99783681,-0.45572409693673044,extreme fear,0.0,0.0
2025-03-02,2380,12993753.49954967,348871.326269,146.58459086932774,1292.2669438694834,0.4634453781512605,6786527.92545,6207225.57409967,2991.56562406,0.044583141535693045,fear,1.0,1.0
2025-03-03,1482,1215235.7347,616413.032233,415.9332201302294,1682.4075657180047,0.6153846153846154,705568.4793399998,509667.25536000007,1040.56404242,0.16120429838113748,fear,1.0,1.0
2025-03-04,1748,5323868.72889,-2365.961276,-1.353524757437071,81.23364439225159,0.2974828375286041,2933005.06274,2390863.66615,1337.1188527,0.10183222468429151,extreme fear,0.0,0.0
2025-04-01,371,195756.23854,2553.537968,6.882851665768194,75.44665860042967,0.20215633423180593,43439.11709,152317.12144999998,233.711971,-0.5561917473079754,fear,1.0,1.0
2025-04-02,2512,1144231.01994,416876.88812,165.9541752070064,2184.1682347008123,0.276671974522293,490942.3258,653288.69414,3853.77856394,-0.14188250931049995,fear,1.0,1.0
2025-04-03,2402,949350.55796,182075.566585,75.80165136761032,940.9538347121356,0.25353871773522063,884958.3480400001,64392.20992000001,2220.33648528,0.8643447157004492,fear,1.0,1.0
2025-04-04,1272,1425479.21115,-25515.678949999998,-20.05949602987421,581.2639206142574,0.38757861635220126,506023.73943,919455.47172,836.063409361,-0.29002999767107457,fear,1.0,1.0
2025-05-01,239,260134.01253,3187.719363,13.337737920502093,59.881873800685874,0.41841004184100417,31880.34861,228253.66392,139.34161097,-0.7548928854021058,neutral,2.0,2.0
2025-05-02,1297,1176756.31614,56706.235562,43.721075992289904,444.31734690264386,0.3215111796453354,630221.24047,546535.0756699999,1335.74961667,0.07111596823589407,greed,3.0,3.0
2025-05-03,1660,656600.24214,269328.365917,162.24600356445782,1724.8671279418056,0.7584337349397591,198016.32976,458583.91238,2321.32151085,-0.3968435676641762,,,3.0
2025-05-04,360,1578033.86483985,35907.33771,99.74260475,333.05923440903956,0.5805555555555556,295274.85419000004,1282759.0106498501,282.060344,-0.6257686723092386,,,3.0
2025-06-01,573,611516.516,6064.185393,10.583220581151831,104.19079085435088,0.15532286212914484,165956.64244,445559.87356000004,174.93108825,-0.45722923879295446,,,3.0
2025-06-02,1703,2498575.95852,33803.799733,19.84955944392249,609.1348918969087,0.46095126247798,1319428.6182000001,1179147.34032,709.13035861,0.0561444919861848,,,3.0
2025-06-03,760,134593.06631,16101.125561,21.18569152763158,163.11101162302057,0.48026315789473684,72865.59462,61727.47168999999,1306.61716326,0.08275406182028851,,,3.0
2025-06-04,1048,1050029.91139322,47053.449272,44.89832945801527,464.3283247115555,0.31679389312977096,608322.53605,441707.37534322,618.4359126335,0.15867658520861413,,,3.0
2025-07-01,637,2132880.27843,16098.227531,25.271942748822607,79.2581805510636,0.7613814756671899,1458333.5156999999,674546.7627300002,303.38645263,0.3674780815859669,,,3.0
2025-07-02,1524,33942918.12908,22450.002091,14.730972500656167,94.68612173896997,0.2821522309711286,17046285.58693,16896632.54215,738.0892383400001,0.004408962252770731,,,3.0
2025-07-03,2552,1338194.4536,150236.061627,58.86993010462382,278.36230520474373,0.5223354231974922,652430.9346399999,685763.51896,4916.50104687,-0.024908625372291052,,,3.0
2025-07-04,2814,3912056.53206,34527.370305,12.269854408315563,651.4553059500641,0.23916133617626156,1568249.97641,2343806.55565,2766.5551014029,-0.19824779444882137,,,3.0
